PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,SEASON
1626167,Myles Turner,1610612754,IND,62,1825.21,2022-23
1630230,Naji Marshall,1610612740,NOP,77,1792.0366666666666,2022-23
1629642,Nassir Little,1610612757,POR,54,976.0566666666666,2022-23
1631466,Nate Williams,1610612757,POR,5,126.56666666666666,2022-23
1630233,Nathan Knight,1610612750,MIN,38,290.74833333333333,2022-23
1629675,Naz Reid,1610612750,MIN,68,1250.9083333333333,2022-23
1629674,Neemias Queta,1610612758,SAC,5,28.69,2022-23
203457,Nerlens Noel,1610612751,BKN,17,194.68,2022-23
1629651,Nic Claxton,1610612751,BKN,76,2270.6566666666668,2022-23
1630208,Nick Richards,1610612766,CHA,65,1217.675,2022-23
1629638,Nickeil Alexander-Walker,1610612750,MIN,59,883.885,2022-23
201587,Nicolas Batum,1610612746,LAC,78,1709.57,2022-23
203999,Nikola Jokić,1610612743,DEN,69,2323.0066666666667,2022-23
1631107,Nikola Jović,1610612748,MIA,15,204.455,2022-23
202696,Nikola Vučević,1610612741,CHI,82,2746.355,2022-23
203943,Noah Vonleh,1610612738,BOS,23,171.635,2022-23
1626181,Norman Powell,1610612746,LAC,60,1567.135,2022-23
1628384,OG Anunoby,1610612761,TOR,67,2385.6516666666666,2022-23
1630167,Obi Toppin,1610612752,NYK,67,1050.5083333333334,2022-23
1630534,Ochai Agbaji,1610612762,UTA,59,1209.2066666666667,2022-23
1630846,Olivier Sarr,1610612760,OKC,9,113.64166666666667,2022-23
1630209,Omer Yurtseven,1610612748,MIA,9,83.23166666666667,2022-23
1630168,Onyeka Okongwu,1610612737,ATL,80,1848.555,2022-23
1631115,Orlando Robinson,1610612748,MIA,31,425.15,2022-23
1629052,Oshae Brissett,1610612754,IND,65,1083.1766666666667,2022-23
203490,Otto Porter Jr.,1610612761,TOR,8,146.34166666666667,2022-23
1631172,Ousmane Dieng,1610612760,OKC,39,568.71,2022-23
200782,P.J. Tucker,1610612755,PHI,75,1920.055,2022-23
1629023,P.J. Washington,1610612766,CHA,73,2379.5633333333335,2022-23
1628408,PJ Dozier,1610612758,SAC,16,79.34666666666666,2022-23
1631094,Paolo Banchero,1610612753,ORL,72,2429.7233333333334,2022-23
1627783,Pascal Siakam,1610612761,TOR,71,2652.036666666667,2022-23
1626192,Pat Connaughton,1610612749,MIL,61,1442.735,2022-23
1631116,Patrick Baldwin Jr.,1610612744,GSW,31,225.845,2022-23
201976,Patrick Beverley,1610612741,CHI,67,1816.5266666666666,2022-23
1630172,Patrick Williams,1610612741,CHI,82,2322.8416666666667,2022-23
201988,Patty Mills,1610612751,BKN,40,566.6483333333333,2022-23
202331,Paul George,1610612746,LAC,56,1938.8916666666667,2022-23
1630194,Paul Reed,1610612755,PHI,69,755.1633333333333,2022-23
1630202,Payton Pritchard,1610612738,BOS,48,642.7766666666666,2022-23
1631212,Peyton Watson,1610612743,DEN,23,186.11166666666668,2022-23
1630173,Precious Achiuwa,1610612761,TOR,55,1140.52,2022-23
1629656,Quentin Grimes,1610612752,NYK,71,2120.9066666666668,2022-23
1631245,Quenton Jackson,1610612764,WAS,9,134.58333333333334,2022-23
1630181,R.J. Hampton,1610612765,DET,47,749.635,2022-23
1629628,RJ Barrett,1610612752,NYK,73,2475.465,2022-23
1630564,RaiQuan Gray,1610612751,BKN,1,35.083333333333336,2022-23
203526,Raul Neto,1610612739,CLE,48,505.2316666666667,2022-23
203493,Reggie Bullock Jr.,1610612742,DAL,78,2364.485,2022-23
202704,Reggie Jackson,1610612743,DEN,68,1656.8533333333332,2022-23
1626158,Richaun Holmes,1610612758,SAC,42,347.575,2022-23
201937,Ricky Rubio,1610612739,CLE,33,565.9933333333333,2022-23
203496,Robert Covington,1610612746,LAC,48,778.6416666666667,2022-23
1629057,Robert Williams III,1610612738,BOS,35,823.55,2022-23
201577,Robin Lopez,1610612739,CLE,37,298.49833333333333,2022-23
203585,Rodney McGruder,1610612765,DET,32,523.9016666666666,2022-23
1629641,Romeo Langford,1610612759,SAS,43,844.3016666666666,2022-23
1631199,Ron Harper Jr.,1610612761,TOR,9,47.5,2022-23
1626220,Royce O'Neale,1610612751,BKN,76,2409.235,2022-23
200752,Rudy Gay,1610612762,UTA,56,815.5683333333334,2022-23
203497,Rudy Gobert,1610612750,MIN,70,2148.483333333333,2022-23
1629060,Rui Hachimura,1610612747,LAL,63,1466.03,2022-23
201566,Russell Westbrook,1610612746,LAC,73,2125.826666666667,2022-23
1627853,Ryan Arcidiacono,1610612757,POR,20,172.35333333333332,2022-23
1631157,Ryan Rollins,1610612744,GSW,12,62.07,2022-23
1630240,Saben Lee,1610612756,PHX,25,373.53,2022-23
1630180,Saddiq Bey,1610612737,ATL,77,2128.695,2022-23
1630573,Sam Hauser,1610612738,BOS,80,1289.8983333333333,2022-23
1630241,Sam Merrill,1610612739,CLE,5,58.516666666666666,2022-23
1630572,Sandro Mamukelashvili,1610612759,SAS,43,659.6533333333333,2022-23
1630583,Santi Aldama,1610612763,MEM,77,1681.7483333333332,2022-23
1630567,Scottie Barnes,1610612761,TOR,77,2677.55,2022-23
1630590,Scotty Pippen Jr.,1610612747,LAL,6,31.516666666666666,2022-23
201586,Serge Ibaka,1610612749,MIL,16,185.35833333333332,2022-23
203552,Seth Curry,1610612751,BKN,61,1210.715,2022-23
1631101,Shaedon Sharpe,1610612757,POR,80,1778.6033333333332,2022-23
1628983,Shai Gilgeous-Alexander,1610612760,OKC,68,2415.985,2022-23
1629003,Shake Milton,1610612755,PHI,76,1567.3533333333332,2022-23
1627885,Shaquille Harrison,1610612747,LAL,5,119.91666666666667,2022-23
1631323,Simone Fontecchio,1610612762,UTA,52,765.8116666666666,2022-23
1630219,Skylar Mays,1610612757,POR,6,188.76666666666668,2022-23
