PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,SEASON
1631216,Caleb Houstan,1610612753,ORL,58,787.99,2024-25
1628997,Caleb Martin,1610612742,DAL,45,1218.0166666666667,2024-25
1642353,Cam Christie,1610612746,LAC,13,58.64833333333333,2024-25
1629629,Cam Reddish,1610612747,LAL,33,589.45,2024-25
1642285,Cam Spencer,1610612763,MEM,25,252.24333333333334,2024-25
1630560,Cam Thomas,1610612751,BKN,25,781.1566666666666,2024-25
1641715,Cam Whitmore,1610612745,HOU,51,826.585,2024-25
1629661,Cameron Johnson,1610612751,BKN,57,1799.7633333333333,2024-25
1626166,Cameron Payne,1610612752,NYK,72,1089.9766666666667,2024-25
1627747,Caris LeVert,1610612737,ATL,64,1596.1066666666666,2024-25
1641717,Cason Wallace,1610612760,OKC,68,1876.26,2024-25
1629646,Charles Bassey,1610612759,SAS,36,375.515,2024-25
1631096,Chet Holmgren,1610612760,OKC,32,876.54,2024-25
1628449,Chris Boucher,1610612761,TOR,50,862.3,2024-25
1630537,Chris Duarte,1610612741,CHI,17,74.46833333333333,2024-25
1641753,Chris Livingston,1610612749,MIL,21,105.81,2024-25
101108,Chris Paul,1610612759,SAS,82,2292.1633333333334,2024-25
1631128,Christian Braun,1610612743,DEN,79,2675.383333333333,2024-25
1631132,Christian Koloko,1610612747,LAL,37,341.53,2024-25
1629643,Chuma Okeke,1610612739,CLE,9,196.68,2024-25
203991,Clint Capela,1610612737,ATL,55,1176.4333333333334,2024-25
1629632,Coby White,1610612741,CHI,74,2450.2566666666667,2024-25
1628998,Cody Martin,1610612756,PHX,53,1173.2066666666667,2024-25
1642262,Cody Williams,1610612762,UTA,50,1059.6116666666667,2024-25
1641732,Colby Jones,1610612764,WAS,39,514.6483333333333,2024-25
1630175,Cole Anthony,1610612753,ORL,67,1234.1133333333332,2024-25
1631306,Cole Swider,1610612761,TOR,10,169.5,2024-25
1630658,Colin Castleton,1610612761,TOR,26,431.99,2024-25
1631221,Collin Gillespie,1610612756,PHX,33,461.2183333333333,2024-25
1629012,Collin Sexton,1610612762,UTA,63,1757.76,2024-25
1630557,Corey Kispert,1610612764,WAS,61,1601.5233333333333,2024-25
202709,Cory Joseph,1610612753,ORL,50,611.7333333333333,2024-25
1641854,Craig Porter Jr.,1610612739,CLE,51,513.265,2024-25
1642385,Cui Yongxi,1610612751,BKN,5,10.318333333333333,2024-25
1626156,D'Angelo Russell,1610612751,BKN,58,1480.4183333333333,2024-25
1630618,D.J. Carton,1610612761,TOR,4,33.38666666666666,2024-25
1629610,DaQuan Jeffries,1610612766,CHA,47,1071.5066666666667,2024-25
1631342,Daeqwon Plowden,1610612737,ATL,6,71.55,2024-25
1630227,Daishen Nix,1610612750,MIN,3,13.233333333333333,2024-25
1630625,Dalano Banton,1610612757,POR,67,1119.945,2024-25
1631207,Dalen Terry,1610612741,CHI,73,987.1783333333333,2024-25
1642261,Dalton Knecht,1610612747,LAL,78,1493.795,2024-25
203081,Damian Lillard,1610612749,MIL,58,2092.87,2024-25
1641878,Damion Baugh,1610612766,CHA,15,370.48833333333334,2024-25
1627814,Damion Lee,1610612756,PHX,25,144.01833333333335,2024-25
1629655,Daniel Gafford,1610612742,DAL,57,1226.095,2024-25
1628464,Daniel Theis,1610612740,NOP,38,621.2416666666667,2024-25
1642450,Daniss Jenkins,1610612765,DET,7,22.748333333333335,2024-25
203957,Danté Exum,1610612742,DAL,20,372.31,2024-25
203967,Dario Šarić,1610612743,DEN,16,210.38333333333333,2024-25
1641727,Dariq Whitehead,1610612751,BKN,20,246.07833333333335,2024-25
1629636,Darius Garland,1610612739,CLE,75,2300.77,2024-25
1630561,David Duke Jr.,1610612759,SAS,6,33.71666666666667,2024-25
1631223,David Roddy,1610612745,HOU,33,409.75333333333333,2024-25
1630558,Davion Mitchell,1610612748,MIA,74,2027.3133333333333,2024-25
1630549,Day'Ron Sharpe,1610612751,BKN,50,907.4583333333334,2024-25
1628368,De'Aaron Fox,1610612759,SAS,62,2241.1366666666668,2024-25
1629631,De'Andre Hunter,1610612739,CLE,64,1740.015,2024-25
1629001,De'Anthony Melton,1610612751,BKN,6,120.98333333333333,2024-25
201599,DeAndre Jordan,1610612743,DEN,56,690.7016666666667,2024-25
201942,DeMar DeRozan,1610612758,SAC,77,2767.615,2024-25
1629731,Dean Wade,1610612739,CLE,59,1252.4516666666666,2024-25
1629028,Deandre Ayton,1610612757,POR,40,1205.62,2024-25
1627749,Dejounte Murray,1610612740,NOP,31,1012.1483333333333,2024-25
1626153,Delon Wright,1610612752,NYK,40,634.4966666666667,2024-25
1630166,Deni Avdija,1610612757,POR,72,2161.1483333333335,2024-25
203471,Dennis Schröder,1610612765,DET,75,2104.778333333333,2024-25
1641726,Dereck Lively II,1610612742,DAL,36,832.7366666666667,2024-25
1627884,Derrick Jones Jr.,1610612746,LAC,77,1873.3883333333333,2024-25
1628401,Derrick White,1610612738,BOS,76,2573.615,2024-25
1630217,Desmond Bane,1610612763,MEM,69,2205.225,2024-25
1626164,Devin Booker,1610612756,PHX,75,2794.9666666666667,2024-25
1642269,Devin Carter,1610612758,SAC,36,395.9433333333333,2024-25
1630170,Devin Vassell,1610612759,SAS,64,1983.185,2024-25
1628415,Dillon Brooks,1610612745,HOU,75,2388.2616666666668,2024-25
1641794,Dillon Jones,1610612760,OKC,54,551.4933333333333,2024-25
1627734,Domantas Sabonis,1610612758,SAC,70,2428.8766666666666,2024-25
1631230,Dominick Barlow,1610612737,ATL,35,374.99833333333333,2024-25
1642270,Donovan Clingan,1610612757,POR,67,1323.6433333333334,2024-25
1628378,Donovan Mitchell,1610612739,CLE,71,2232.0333333333333,2024-25
1628978,Donte DiVincenzo,1610612750,MIN,62,1605.7333333333333,2024-25
1627827,Dorian Finney-Smith,1610612747,LAL,63,1818.6783333333333,2024-25
203926,Doug McDermott,1610612758,SAC,42,341.65166666666664,2024-25
203110,Draymond Green,1610612744,GSW,68,1983.3066666666666,2024-25
1629234,Drew Eubanks,1610612746,LAC,61,746.01,2024-25
1641809,Drew Peterson,1610612738,BOS,25,186.14666666666668,2024-25
1631166,Drew Timme,1610612751,BKN,9,253.87833333333333,2024-25
1630696,Dru Smith,1610612748,MIA,14,268.205,2024-25
1629130,Duncan Robinson,1610612748,MIA,74,1785.595,2024-25
1641871,Duop Reath,1610612757,POR,46,469.4266666666667,2024-25
203939,Dwight Powell,1610612742,DAL,55,550.86,2024-25
1630700,Dyson Daniels,1610612737,ATL,76,2571.17,2024-25
1630604,E.J. Liddell,1610612741,CHI,12,52.85666666666667,2024-25
203901,Elfrid Payton,1610612740,NOP,24,510.805,2024-25
1641989,Elijah Harkless,1610612762,UTA,10,138.0,2024-25
1641801,Emanuel Miller,1610612741,CHI,6,24.733333333333334,2024-25
1641734,Emoni Bates,1610612739,CLE,10,74.78333333333333,2024-25
1642402,Enrique Freeman,1610612754,IND,22,181.205,2024-25
201569,Eric Gordon,1610612755,PHI,39,768.4916666666667,2024-25
1630596,Evan Mobley,1610612739,CLE,71,2166.555,2024-25
1630532,Franz Wagner,1610612753,ORL,60,2023.3066666666666,2024-25
1627832,Fred VanVleet,1610612745,HOU,60,2111.298333333333,2024-25
1641713,GG Jackson,1610612763,MEM,29,458.615,2024-25
1629216,Gabe Vincent,1610612747,LAL,72,1527.265,2024-25
202066,Garrett Temple,1610612761,TOR,28,226.76833333333335,2024-25
1629726,Garrison Mathews,1610612737,ATL,47,829.5083333333333,2024-25
203914,Gary Harris,1610612753,ORL,48,710.71,2024-25
1627780,Gary Payton II,1610612744,GSW,62,927.1766666666666,2024-25
1629018,Gary Trent Jr.,1610612749,MIL,74,1893.395,2024-25
1627777,Georges Niang,1610612737,ATL,79,1697.2333333333333,2024-25
203507,Giannis Antetokounmpo,1610612749,MIL,67,2288.63,2024-25
1629048,Goga Bitadze,1610612753,ORL,70,1429.4616666666666,2024-25
1641711,Gradey Dick,1610612761,TOR,54,1587.3733333333332,2024-25
1629684,Grant Williams,1610612766,CHA,16,479.025,2024-25
1628960,Grayson Allen,1610612756,PHX,64,1543.705,2024-25
1627824,Guerschon Yabusele,1610612755,PHI,70,1894.7366666666667,2024-25
1630611,Gui Santos,1610612744,GSW,56,761.5233333333333,2024-25
203084,Harrison Barnes,1610612759,SAS,82,2230.0633333333335,2024-25
1631127,Harrison Ingram,1610612759,SAS,5,34.75,2024-25
1629312,Haywood Highsmith,1610612748,MIA,74,1818.3266666666666,2024-25
1630529,Herbert Jones,1610612740,NOP,20,648.1316666666667,2024-25
1641816,Hunter Tyson,1610612743,DEN,51,399.935,2024-25
1630193,Immanuel Quickley,1610612761,TOR,33,917.7533333333333,2024-25
1642403,Isaac Jones,1610612758,SAC,40,303.86333333333334,2024-25
1630171,Isaac Okoro,1610612739,CLE,55,1053.2033333333334,2024-25
1642268,Isaiah Collier,1610612762,UTA,71,1839.1066666666666,2024-25
1642384,Isaiah Crawford,1610612758,SAC,15,45.666666666666664,2024-25
1628392,Isaiah Hartenstein,1610612760,OKC,57,1589.6416666666667,2024-25
1630543,Isaiah Jackson,1610612754,IND,5,83.88,2024-25
1630198,Isaiah Joe,1610612760,OKC,74,1603.9766666666667,2024-25
1630600,Isaiah Mobley,1610612755,PHI,1,17.366666666666667,2024-25
1641815,Isaiah Stevens,1610612748,MIA,3,5.55,2024-25
1630191,Isaiah Stewart,1610612765,DET,72,1433.8483333333334,2024-25
1631209,Isaiah Wong,1610612766,CHA,20,265.50333333333333,2024-25
1627826,Ivica Zubac,1610612746,LAC,80,2624.1766666666667,2024-25
1631120,JD Davison,1610612738,BOS,16,92.915,2024-25
1630550,JT Thor,1610612764,WAS,20,249.31666666666666,2024-25
1629630,Ja Morant,1610612763,MEM,50,1519.11,2024-25
1642266,Ja'Kobe Walter,1610612761,TOR,52,1103.235,2024-25
1631095,Jabari Smith Jr.,1610612745,HOU,57,1715.5783333333334,2024-25
1631133,Jabari Walker,1610612757,POR,60,749.165,2024-25
1629098,Jack McVeigh,1610612745,HOU,9,43.25,2024-25
1642050,Jackson Rowe,1610612744,GSW,6,51.73166666666667,2024-25
1631210,Jacob Toppin,1610612737,ATL,17,75.15,2024-25
1630702,Jaden Hardy,1610612742,DAL,57,907.4383333333334,2024-25
1631093,Jaden Ivey,1610612765,DET,30,898.0333333333333,2024-25
1630183,Jaden McDaniels,1610612750,MIN,82,2614.41,2024-25
1630531,Jaden Springer,1610612762,UTA,43,365.175,2024-25
203109,Jae Crowder,1610612758,SAC,9,102.76166666666667,2024-25
1630256,Jae'Sean Tate,1610612745,HOU,52,588.11,2024-25
1626143,Jahlil Okafor,1610612754,IND,1,3.3666666666666667,2024-25
1642443,Jahmir Young,1610612741,CHI,6,29.666666666666668,2024-25
1631170,Jaime Jaquez Jr.,1610612748,MIA,66,1368.38,2024-25
1631222,Jake LaRavia,1610612758,SAC,66,1349.28,2024-25
1627751,Jakob Poeltl,1610612761,TOR,57,1685.7483333333332,2024-25
1641779,Jalen Bridges,1610612756,PHX,8,30.373333333333335,2024-25
1628973,Jalen Brunson,1610612752,NYK,65,2300.7083333333335,2024-25
1631105,Jalen Duren,1610612765,DET,78,2033.5483333333334,2024-25
1630224,Jalen Green,1610612745,HOU,82,2697.11,2024-25
1641720,Jalen Hood-Schifino,1610612755,PHI,15,314.6766666666667,2024-25
1630552,Jalen Johnson,1610612737,ATL,36,1284.1783333333333,2024-25
1629667,Jalen McDaniels,1610612764,WAS,4,7.335,2024-25
1629618,Jalen Pickett,1610612743,DEN,49,666.19,2024-25
1630188,Jalen Smith,1610612741,CHI,64,962.3833333333333,2024-25
1630591,Jalen Suggs,1610612753,ORL,35,1002.4533333333334,2024-25
1631114,Jalen Williams,1610612760,OKC,69,2236.673333333333,2024-25
1630592,Jalen Wilson,1610612751,BKN,79,2031.3866666666668,2024-25
1631288,Jamal Cain,1610612740,NOP,37,501.79833333333335,2024-25
1627750,Jamal Murray,1610612743,DEN,67,2418.346666666667,2024-25
1642347,Jamal Shead,1610612761,TOR,75,1466.825,2024-25
1631123,Jamaree Bouyea,1610612749,MIL,5,61.7,2024-25
201935,James Harden,1610612746,LAC,79,2789.036666666667,2024-25
201949,James Johnson,1610612754,IND,12,36.61666666666667,2024-25
1630164,James Wiseman,1610612754,IND,1,4.633333333333334,2024-25
1642419,Jamison Battle,1610612761,TOR,59,1041.6783333333333,2024-25
1641716,Jarace Walker,1610612754,IND,75,1186.62,2024-25
1630215,Jared Butler,1610612755,PHI,60,1043.735,2024-25
1642272,Jared McCain,1610612755,PHI,23,591.7916666666666,2024-25
1631197,Jared Rhoden,1610612761,TOR,14,226.16333333333333,2024-25
1628991,Jaren Jackson Jr.,1610612763,MEM,74,2206.951666666667,2024-25
1629020,Jarred Vanderbilt,1610612747,LAL,36,580.8583333333333,2024-25
1628386,Jarrett Allen,1610612739,CLE,82,2296.0533333333333,2024-25
1629750,Javonte Green,1610612739,CLE,68,1257.8333333333333,2024-25
1629637,Jaxson Hayes,1610612747,LAL,56,1092.6833333333334,2024-25
1630643,Jay Huff,1610612763,MEM,64,748.0316666666666,2024-25
1627759,Jaylen Brown,1610612738,BOS,63,2157.9283333333333,2024-25
1641740,Jaylen Clark,1610612750,MIN,40,521.9933333333333,2024-25
1641798,Jaylen Martin,1610612764,WAS,16,238.62666666666667,2024-25
1629669,Jaylen Nowell,1610612740,NOP,8,168.075,2024-25
1631301,Jaylen Sims,1610612766,CHA,6,111.80833333333334,2024-25
1642377,Jaylen Wells,1610612763,MEM,79,2043.4816666666666,2024-25
1631119,Jaylin Williams,1610612760,OKC,47,784.055,2024-25
1642281,Jaylon Tyson,1610612739,CLE,47,452.96,2024-25
1628369,Jayson Tatum,1610612738,BOS,72,2623.8166666666666,2024-25
1641789,Jazian Gortman,1610612742,DAL,16,56.61666666666667,2024-25
1630288,Jeff Dowtin Jr.,1610612755,PHI,41,620.77,2024-25
201145,Jeff Green,1610612745,HOU,32,396.44666666666666,2024-25
203924,Jerami Grant,1610612757,POR,47,1523.5866666666666,2024-25
1630526,Jeremiah Robinson-Earl,1610612740,NOP,66,1238.9,2024-25
1631110,Jeremy Sochan,1610612759,SAS,54,1363.9683333333332,2024-25
1630579,Jericho Sims,1610612749,MIL,53,631.245,2024-25
1642399,Jesse Edwards,1610612750,MIN,2,4.666666666666667,2024-25
1641724,Jett Howard,1610612753,ORL,60,701.1066666666667,2024-25
1628975,Jevon Carter,1610612741,CHI,36,320.5733333333333,2024-25
202710,Jimmy Butler III,1610612744,GSW,55,1746.135,2024-25
1629111,Jock Landale,1610612745,HOU,42,500.0233333333333,2024-25
204060,Joe Ingles,1610612750,MIN,19,114.08666666666667,2024-25
203954,Joel Embiid,1610612755,PHI,19,574.3933333333333,2024-25
1628381,John Collins,1610612762,UTA,40,1220.4916666666666,2024-25
1629723,John Konchar,1610612763,MEM,46,558.2233333333334,2024-25
1631098,Johnny Davis,1610612764,WAS,34,241.65833333333333,2024-25
1642277,Johnny Furphy,1610612754,IND,50,379.49666666666667,2024-25
1630548,Johnny Juzang,1610612762,UTA,64,1269.83,2024-25
202685,Jonas Valančiūnas,1610612758,SAC,81,1523.7633333333333,2024-25
1628371,Jonathan Isaac,1610612753,ORL,71,1090.015,2024-25
1630228,Jonathan Kuminga,1610612744,GSW,47,1144.08,2024-25
1642367,Jonathan Mogbo,1610612761,TOR,63,1285.655,2024-25
203903,Jordan Clarkson,1610612762,UTA,37,962.47,2024-25
1630692,Jordan Goodwin,1610612747,LAL,29,542.575,2024-25
1641722,Jordan Hawkins,1610612740,NOP,56,1320.5,2024-25
1629162,Jordan McLaughlin,1610612759,SAS,46,314.27666666666664,2024-25
1641757,Jordan Miller,1610612746,LAC,37,420.31,2024-25
1629673,Jordan Poole,1610612764,WAS,68,2000.8866666666668,2024-25
1641775,Jordan Walsh,1610612738,BOS,52,403.00333333333333,2024-25
1630631,Jose Alvarado,1610612740,NOP,56,1365.9,2024-25
1630528,Josh Christopher,1610612748,MIA,14,69.35,2024-25
1630581,Josh Giddey,1610612741,CHI,70,2116.641666666667,2024-25
1630182,Josh Green,1610612766,CHA,68,1887.5033333333333,2024-25
1628404,Josh Hart,1610612752,NYK,77,2896.83,2024-25
1631169,Josh Minott,1610612750,MIN,46,276.275,2024-25
1629006,Josh Okogie,1610612766,CHA,40,624.9783333333334,2024-25
1626196,Josh Richardson,1610612748,MIA,8,149.49,2024-25
201950,Jrue Holiday,1610612738,BOS,62,1896.0683333333334,2024-25
1630577,Julian Champagnie,1610612759,SAS,82,1932.1283333333333,2024-25
1641763,Julian Phillips,1610612741,CHI,79,1122.905,2024-25
1631124,Julian Strawther,1610612743,DEN,65,1383.47,2024-25
203944,Julius Randle,1610612750,MIN,69,2225.5266666666666,2024-25
1630551,Justin Champagnie,1610612764,WAS,62,1340.5333333333333,2024-25
1642348,Justin Edwards,1610612755,PHI,44,1154.72,2024-25
1631303,Justin Minaya,1610612757,POR,19,100.67333333333333,2024-25
203994,Jusuf Nurkić,1610612766,CHA,51,1062.8266666666666,2024-25
1630231,KJ Martin,1610612762,UTA,43,911.4983333333333,2024-25
1642354,KJ Simpson,1610612766,CHA,36,842.0833333333334,2024-25
1630539,Kai Jones,1610612742,DAL,40,468.37,2024-25
1626157,Karl-Anthony Towns,1610612752,NYK,72,2516.72,2024-25
1631255,Karlo Matković,1610612740,NOP,42,790.585,2024-25
202695,Kawhi Leonard,1610612746,LAC,37,1179.9566666666667,2024-25
1630811,Keaton Wallace,1610612737,ATL,31,501.1666666666667,2024-25
1631099,Keegan Murray,1610612758,SAC,76,2610.173333333333,2024-25
1631232,Keion Brooks Jr.,1610612740,NOP,14,331.7816666666667,2024-25
1642276,Kel'el Ware,1610612748,MIA,64,1422.4866666666667,2024-25
1629640,Keldon Johnson,1610612759,SAS,77,1837.9966666666667,2024-25
203482,Kelly Olynyk,1610612740,NOP,44,890.9983333333333,2024-25
1626162,Kelly Oubre Jr.,1610612755,PHI,60,2078.19,2024-25
1629026,Kenrich Williams,1610612760,OKC,69,1131.5383333333334,2024-25
203484,Kentavious Caldwell-Pope,1610612753,ORL,77,2279.036666666667,2024-25
1631165,Keon Ellis,1610612758,SAC,80,1948.1916666666666,2024-25
1630553,Keon Johnson,1610612751,BKN,79,1925.2016666666666,2024-25
1642352,Keshad Johnson,1610612748,MIA,16,98.125,2024-25
1630556,Kessler Edwards,1610612742,DAL,40,608.46,2024-25
201142,Kevin Durant,1610612756,PHX,62,2264.685,2024-25
1628989,Kevin Huerter,1610612741,CHI,69,1678.9933333333333,2024-25
1628995,Kevin Knox II,1610612744,GSW,14,83.65666666666667,2024-25
201567,Kevin Love,1610612748,MIA,23,251.45333333333335,2024-25
1641755,Kevin McCullar Jr.,1610612752,NYK,4,29.166666666666668,2024-25
1629645,Kevin Porter Jr.,1610612749,MIL,75,1482.02,2024-25
1626172,Kevon Looney,1610612744,GSW,76,1142.155,2024-25
1641718,Keyonte George,1610612762,UTA,67,2108.475,2024-25
203114,Khris Middleton,1610612764,WAS,37,843.1816666666666,2024-25
1630165,Killian Hayes,1610612751,BKN,6,162.33333333333334,2024-25
202691,Klay Thompson,1610612742,DAL,72,1964.5683333333334,2024-25
1641738,Kobe Brown,1610612746,LAC,40,272.22,2024-25
1641723,Kobe Bufkin,1610612737,ATL,10,123.63666666666667,2024-25
1627739,Kris Dunn,1610612746,LAC,74,1782.9183333333333,2024-25
1631200,Kris Murray,1610612757,POR,69,1040.3866666666668,2024-25
204001,Kristaps Porziņģis,1610612738,BOS,42,1209.9633333333334,2024-25
203937,Kyle Anderson,1610612748,MIA,61,1002.0933333333334,2024-25
1642271,Kyle Filipowski,1610612762,UTA,72,1521.54,2024-25
1628398,Kyle Kuzma,1610612749,MIL,65,1936.415,2024-25
200768,Kyle Lowry,1610612755,PHI,35,659.4483333333334,2024-25
1630283,Kylor Kelley,1610612740,NOP,11,125.95666666666666,2024-25
202681,Kyrie Irving,1610612742,DAL,50,1803.7966666666666,2024-25
1642273,Kyshawn George,1610612764,WAS,68,1802.1833333333334,2024-25
1630163,LaMelo Ball,1610612766,CHA,47,1504.475,2024-25
1630205,Lamar Stevens,1610612763,MEM,17,155.535,2024-25
1629013,Landry Shamet,1610612752,NYK,50,761.6,2024-25
1626204,Larry Nance Jr.,1610612737,ATL,24,463.2266666666667,2024-25
1628374,Lauri Markkanen,1610612762,UTA,47,1475.8433333333332,2024-25
2544,LeBron James,1610612747,LAL,70,2444.4466666666667,2024-25
1631159,Leonard Miller,1610612750,MIN,13,31.595,2024-25
1631311,Lester Quinones,1610612740,NOP,13,183.36666666666667,2024-25
1641857,Liam Robbins,1610612749,MIL,13,56.96666666666667,2024-25
1630322,Lindy Waters III,1610612765,DET,52,778.41,2024-25
1629022,Lonnie Walker IV,1610612755,PHI,20,476.7033333333333,2024-25
1628366,Lonzo Ball,1610612741,CHI,35,777.03,2024-25
1629652,Luguentz Dort,1610612760,OKC,71,2073.3,2024-25
1629029,Luka Dončić,1610612747,LAL,50,1768.55,2024-25
1630568,Luka Garza,1610612750,MIN,39,219.31,2024-25
1628379,Luke Kennard,1610612763,MEM,65,1471.6916666666666,2024-25
1628436,Luke Kornet,1610612738,BOS,73,1361.06,2024-25
1631247,Luke Travers,1610612739,CLE,12,87.86,2024-25
1630644,Mac McClung,1610612753,ORL,2,10.233333333333333,2024-25
1630201,Malachi Flynn,1610612766,CHA,4,43.68,2024-25
1631103,Malaki Branham,1610612759,SAS,47,426.555,2024-25
1627763,Malcolm Brogdon,1610612764,WAS,24,564.0766666666667,2024-25
1642502,Malevy Leons,1610612760,OKC,6,20.966666666666665,2024-25
1627736,Malik Beasley,1610612765,DET,82,2282.9466666666667,2024-25
1628370,Malik Monk,1610612758,SAC,65,2054.11,2024-25
1630699,MarJon Beauchamp,1610612752,NYK,35,156.28166666666667,2024-25
1630542,Marcus Bagley,1610612755,PHI,10,253.155,2024-25
1630585,Marcus Garrett,1610612766,CHA,4,79.38333333333334,2024-25
1631204,Marcus Sasser,1610612765,DET,57,810.7866666666666,2024-25
203935,Marcus Smart,1610612764,WAS,34,680.34,2024-25
1631109,Mark Williams,1610612766,CHA,44,1171.045,2024-25
1628365,Markelle Fultz,1610612758,SAC,21,184.05833333333334,2024-25
202693,Markieff Morris,1610612747,LAL,15,164.43333333333334,2024-25
1628963,Marvin Bagley III,1610612763,MEM,31,265.2266666666667,2024-25
1630222,Mason Jones,1610612758,SAC,10,45.391666666666666,2024-25
203486,Mason Plumlee,1610612756,PHX,74,1300.045,2024-25
1641824,Matas Buzelis,1610612741,CHI,80,1511.295,2024-25
1629680,Matisse Thybulle,1610612757,POR,15,312.2816666666667,2024-25
